"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"64608";"1";38;0;0;140;1
"40721";"0";52;0;0;170;0
"26730";"1";100;0;0;58;1
"27566";"1";184;0;0;56;2
"37575";"0";241;0;0;46,66;0
"7613";"0";117;0;0;37;0
"4363";"0";3;0;0;46;0
"94068";"0";21;0;0;118;0
"48585";"0";105;0;0;130;0
"92232";"0";89;0;0;72,07;1
"44905";"0";49;0;0;62;0
"74243";"0";133;0;0;84,33;1
"99654";"0";43;0;0;150;2
"29783";"0";0;0;1;40;0
"57294";"1";258;0;0;65;0
"384";"0";76;0;0;101,8;0
"9092";"0";23;0;0;37,8;2
"38421";"0";0;0;0;75;0
"12822";"1";140;0;0;57;0
"24457";"0";385;0;2;126;0
"49475";"0";38;0;0;110;0
"46200";"0";114;0;0;103,7;0
"103385";"0";178;0;0;130,5;0
"83255";"0";119;0;0;114,3;1
"39914";"0";6;0;0;94,5;2
"40725";"0";182;0;0;170;0
"38519";"0";230;0;0;84;0
"85483";"0";286;0;0;117;0
"36891";"1";49;0;1;350,75;1
"76762";"0";41;0;0;118,15;1
"53306";"1";116;0;0;95;0
"66465";"1";122;0;0;62;0
"76966";"0";2;0;0;110;0
"63579";"1";41;0;0;120,6;0
"81111";"0";101;0;0;63,75;0
"24241";"1";30;0;0;138,7;1
"36582";"0";6;0;3;121,85;0
"9874";"0";15;0;0;81;0
"34589";"0";13;0;0;86,2;0
"3902";"0";50;0;1;66;0
"53689";"0";316;0;0;84,7;1
"52545";"1";124;0;0;139,5;2
"16577";"1";14;0;0;26;0
"45951";"0";225;0;0;89;0
"35051";"0";0;1;0;260;1
"16062";"0";1;0;0;46,4;0
"44531";"0";85;0;0;90;0
"57405";"1";198;2;0;212,4;2
"36480";"0";14;0;0;116,5;1
"6422";"0";2;0;0;259;0
"1191";"0";77;0;0;129,55;1
"9148";"1";65;0;1;34;0
"41132";"0";29;0;0;140;0
"70563";"1";346;0;0;125;0
"40305";"0";111;0;0;87;0
"1955";"0";2;0;0;58,5;0
"71750";"1";317;0;0;70;1
"83104";"0";157;0;0;82,45;0
"97502";"0";137;0;0;100,8;0
"73118";"0";15;0;0;139;1
"15620";"0";1;0;0;57;0
"8678";"0";11;0;0;54;0
"37742";"0";115;0;0;65;0
"43480";"0";70;0;0;80,3;0
"62235";"1";59;0;0;99;0
"99299";"0";155;2;0;225;2
"76551";"0";90;0;0;96,3;1
"92303";"0";43;1;2;96,39;2
"17913";"0";12;0;0;77;0
"85892";"0";0;0;0;149;1
"71987";"0";1;0;0;45;2
"56083";"1";166;0;0;89,5;2
"33423";"0";126;0;0;85;1
"99146";"0";8;0;0;131,2;0
"7593";"1";115;0;1;141;1
"88816";"0";1;0;0;128,38;1
"43401";"0";69;0;0;79;0
"94733";"0";55;0;0;97,2;2
"28102";"1";58;0;1;93;1
"59797";"1";19;0;0;135,33;3
"87202";"0";180;0;1;120;0
"24069";"1";258;0;0;191,6;0
"25408";"1";87;0;0;80;1
"807";"1";74;2;0;177,14;0
"20312";"0";192;0;0;59;1
"62890";"1";10;0;0;126,33;1
"87101";"0";181;0;0;95;1
"38042";"0";45;2;1;162;0
"34474";"0";47;0;0;135;0
"99710";"0";96;0;0;122,4;0
"40834";"0";29;0;1;56,1;0
"100119";"0";218;0;0;130,5;0
"23490";"0";265;0;0;151,2;0
"89016";"0";100;0;0;79,2;1
"103764";"0";184;0;0;164,44;0
"15412";"1";342;0;0;42;0
"75061";"0";122;0;1;133,5;1
"59230";"1";468;2;0;282;0
"68469";"1";368;0;0;145;1
"89589";"0";61;0;0;102,6;1
"86758";"0";53;0;1;118,8;2
"89932";"0";130;0;0;74,8;1
"45591";"0";68;1;0;65,83;2
"28393";"1";159;0;0;54,4;0
"51850";"0";101;0;0;95;0
"72228";"0";13;0;0;69,5;1
"61304";"1";288;0;0;108;1
"80667";"0";91;0;0;130,66;1
"21412";"0";211;0;1;42;0
"47590";"0";307;0;0;110;0
"26968";"1";302;0;2;37,8;1
"33377";"0";77;0;0;72,8;1
"53168";"1";38;0;1;98,1;0
"86087";"0";0;0;0;139;1
"88493";"0";28;0;0;90,45;1
"102716";"0";2;0;0;140;1
"13826";"1";264;0;0;134;0
"13026";"1";286;1;0;135,6;3
"97578";"0";124;0;0;126;0
"97645";"0";52;0;0;121,68;0
"97372";"0";11;0;0;189;2
"46153";"0";104;0;0;105,3;0
"7680";"0";0;0;0;68;0
"70834";"0";0;0;0;75;0
"76950";"0";7;0;1;79;0
"8533";"0";0;1;1;65,5;2
"13633";"1";335;1;1;178,88;1
"43576";"0";0;0;0;75;0
"93352";"0";91;0;0;127,8;2
"24286";"0";364;0;0;253;1
"45215";"0";0;0;0;126;0
"99364";"0";29;0;0;128,47;0
"20206";"0";141;0;0;53;0
"75539";"0";2;0;0;79,5;1
"88687";"0";44;0;1;90,75;2
"56177";"1";121;0;0;75;0
"92531";"0";4;0;1;80;0
"99231";"0";61;0;0;170;1
"88078";"0";144;0;0;125,1;1
"81912";"0";40;0;0;84;0
"80945";"0";75;0;0;105,3;1
"93869";"0";54;0;0;116,96;1
"48607";"0";254;0;0;130;0
"9326";"0";5;0;1;137;1
"90296";"0";35;0;0;88,4;1
"11372";"0";43;0;0;198;0
"3199";"0";17;0;0;39;2
"21818";"1";71;0;0;42;0
"89222";"0";47;0;1;88;0
"67788";"1";51;0;0;114;1
"92309";"0";18;0;0;119;1
"5687";"0";286;1;0;145,25;2
"92027";"0";29;0;0;65;0
"69997";"1";84;0;0;90;0
"27192";"1";263;0;0;60;2
"36189";"0";10;2;4;315,33;5
"77136";"0";98;0;0;75,38;0
"70735";"1";278;1;0;86,12;2
"60391";"1";0;0;0;150;1
"53056";"1";286;0;0;151,2;0
"8301";"1";131;0;0;73,8;2
"42475";"0";2;0;0;62,37;1
"30895";"0";0;0;0;48;2
"21083";"0";197;0;0;70;0
"54226";"1";69;1;1;114,09;0
"93714";"0";41;0;0;75;0
"54103";"1";101;0;0;88;1
"23976";"0";542;0;0;201;0
"26801";"1";72;0;0;74;2
"57828";"1";123;0;0;123;0
"9562";"0";48;0;0;75;1
"50587";"1";8;0;0;125,1;0
"79992";"0";1;0;0;125;1
"58327";"1";159;0;0;91,8;1
"100038";"0";114;0;0;162;0
"19999";"1";52;0;0;57;0
"53367";"1";198;0;0;132,3;0
"89727";"0";215;0;0;88;0
"3193";"1";81;0;0;41,4;1
"92298";"0";1;0;1;88;1
"100794";"0";102;1;0;144;0
"47190";"0";5;0;0;62;0
"93522";"0";34;0;0;98,6;0
"98672";"0";11;0;0;160;1
"22928";"1";149;0;0;100;0
"50458";"1";29;0;0;93,25;0
"59516";"1";475;0;0;126;1
"24466";"1";123;0;0;199;1
"5369";"0";4;0;0;80;1
"102647";"0";0;2;0;219;0
"63067";"1";134;0;0;171;0
"46422";"0";203;0;0;90;0
"77612";"0";56;0;3;131,26;1
"41840";"0";78;0;1;75,33;0
"64145";"1";31;0;0;133,6;1
"22515";"1";23;0;0;62,9;0
"64247";"1";629;0;0;89,1;1
"81661";"0";67;0;0;106,59;1
"1612";"0";166;0;0;73,8;2
"90706";"0";7;0;0;88;2
"78756";"0";1;0;0;104,61;1
"40830";"0";14;0;0;170;0
"18979";"0";6;0;0;43;0
"42311";"0";1;0;0;64;0
"27711";"1";143;0;0;50;1
"64672";"1";62;0;0;130,5;0
"36194";"0";13;0;0;160,84;1
"98478";"0";21;0;0;156,4;1
"92381";"0";17;0;0;91,8;1
"22483";"1";126;0;1;93;2
"62603";"1";30;2;0;250;1
"65045";"1";155;0;0;99;1
"90160";"0";73;0;0;68;0
"46797";"0";75;0;0;62;0
"74282";"0";51;0;0;63,75;1
"44338";"0";192;0;0;78,3;0
"10245";"0";14;2;0;210,86;1
"2056";"0";81;0;0;63,66;0
"33935";"0";72;0;0;117;1
"41681";"0";103;0;0;89,25;1
"78864";"0";101;0;0;109;0
"13735";"1";153;0;0;210;0
"74758";"0";112;0;0;58,9;0
"75242";"0";3;2;0;215;2
"58585";"1";165;2;0;230;0
"65913";"1";148;0;0;89,25;2
"87451";"0";64;0;0;80,75;0
"99100";"0";155;0;0;138;1
"19524";"1";34;0;0;65;0
"8830";"0";0;0;0;42;0
"95348";"0";0;0;0;99;0
"9131";"0";9;2;0;105;0
"64465";"1";174;0;0;190;2
"1090";"0";37;0;0;172;0
"43740";"0";146;0;0;93;0
"58626";"1";102;0;0;90;0
"55657";"1";384;0;0;129,58;0
"68745";"1";282;0;0;126;3
"73974";"0";0;0;0;65;0
"51338";"1";267;0;0;118;0
"81249";"0";107;0;0;89,85;2
"89139";"0";30;0;2;87,27;0
"52951";"0";131;0;0;62;0
"71606";"1";278;0;1;1,6;0
"94817";"0";59;0;0;75;0
"40231";"0";39;0;0;87;0
"34612";"0";16;0;0;70,11;1
"10615";"0";83;0;0;88,2;1
"92201";"0";38;0;1;90;0
"83268";"0";36;0;0;135,9;1
"1908";"0";100;0;0;55,43;0
"95749";"0";63;0;0;117;0
"59539";"1";29;0;0;90;0
"9896";"1";12;0;0;48;0
"63697";"1";113;0;0;120;0
"94800";"0";34;0;0;85;0
"59392";"1";71;1;0;144;0
"39903";"0";22;0;0;116,75;2
"34302";"0";41;0;0;93;0
"70697";"1";227;0;0;55;0
"22704";"1";162;0;1;64,8;1
"81722";"0";14;0;0;105;0
"71299";"0";0;0;3;89;0
"67735";"1";201;0;0;98;0
"65774";"1";206;0;0;62;0
"17733";"0";51;0;0;50,8;1
"41326";"0";3;0;0;75;0
"40882";"0";24;0;0;121;0
"6355";"0";0;2;0;269;0
"70833";"0";5;0;0;75;0
"8224";"1";39;0;1;95;0
"30063";"0";0;0;0;90;0
"81509";"0";59;0;0;72,25;2
"23282";"1";77;0;0;176;1
"27421";"1";320;0;0;40;0
"52836";"1";204;0;0;160,3;2
"14893";"1";221;0;0;48,88;1
"72040";"0";39;0;0;76;0
"52958";"1";121;0;0;122,4;2
"83166";"0";143;0;0;103,5;2
"59850";"1";14;0;0;160;1
"87488";"0";50;0;0;151,2;2
"49657";"0";44;0;0;108,3;0
"81691";"0";292;0;1;90;0
"10553";"1";96;0;0;143,33;2
"46506";"0";2;0;0;65;0
"2452";"0";0;0;0;48;1
"14235";"1";341;0;2;131,55;2
"16217";"0";16;0;0;43;0
"14877";"1";179;0;0;86,14;2
"80819";"0";168;0;0;112;1
"95999";"0";86;0;0;163,8;0
"6597";"0";17;0;0;237;0
"40018";"0";290;0;0;80,75;1
"89080";"0";62;0;0;135;2
"45600";"0";88;2;0;177,3;0
"57467";"1";53;0;0;93,6;0
"89959";"0";19;1;0;75;1
"75456";"0";55;0;0;89,93;1
"15456";"0";0;0;1;70;0
"4493";"0";159;0;0;80;0
"103222";"0";122;0;1;130,5;1
"47147";"0";9;0;0;86,43;1
"18368";"1";17;0;0;63;0
"23598";"1";211;0;0;92,1;0
"94522";"0";70;0;0;74,8;1
"72309";"0";1;1;2;68,4;1
"4276";"0";64;0;0;48,8;1
"6941";"0";17;0;0;89;0
"20378";"0";168;0;0;53,1;0
"50007";"1";44;0;0;105,3;0
"60014";"1";305;0;0;149;0
"26230";"1";34;0;1;135;1
"60912";"1";51;0;0;90;0
"43856";"0";18;0;0;60;0
"50462";"0";64;0;0;99,45;1
"89323";"0";26;0;0;65,29;1
"17704";"0";8;0;0;75;2
"21855";"1";43;0;0;71,7;1
"17713";"1";70;0;1;30;0
"89979";"0";0;0;0;129,2;1
"95919";"0";9;0;0;115;1
"65618";"1";29;0;0;62;0
"73801";"0";316;0;0;96,9;0
"54899";"1";150;0;0;86,7;0
"39613";"0";14;2;0;155;1
"40995";"0";13;0;0;98,44;1
"25112";"1";152;0;0;147,67;1
"6022";"0";0;0;0;154,3;3
"38347";"0";95;0;0;62;0
"93686";"0";8;0;0;108;0
"67941";"1";145;0;1;170;0
"18162";"1";4;0;0;48;2
"545";"0";68;0;3;103,5;2
"91133";"0";73;0;0;122,4;2
"9468";"0";71;0;0;76,67;1
"65204";"1";54;0;0;127,1;0
"100986";"0";257;0;3;161,1;2
"81730";"0";292;0;0;113,76;1
"9166";"0";32;0;0;48;0
"19120";"0";47;0;1;48;1
"68490";"1";215;0;0;81,35;0
"29042";"1";122;0;0;44;1
"17057";"0";16;2;0;57,75;0
"35213";"0";101;0;1;175,57;1
"99626";"0";108;0;2;161,5;0
"97063";"0";110;0;0;99;0
"78888";"0";102;0;0;110;0
"31022";"0";4;0;1;29;0
"93196";"0";16;0;0;127;1
"5914";"0";48;0;0;175;0
"46008";"0";262;0;0;101;0
"50195";"1";115;1;0;129;2
"84013";"0";43;0;2;108,3;0
"60932";"1";73;0;0;140;1
"76402";"0";0;1;0;177,3;2
"61878";"1";22;0;0;112,67;0
"68308";"1";199;0;0;100;0
"51929";"1";101;0;0;159;1
"10259";"0";30;0;0;93,6;0
"64031";"1";59;0;0;110;0
"40003";"0";18;0;0;108,72;0
"75245";"0";64;0;0;104,4;1
"94559";"0";43;0;0;91,8;3
"78525";"0";133;0;0;153,9;0
"47354";"0";171;0;0;117,91;1
"59106";"1";229;0;0;171;2
"32461";"0";1;0;0;50;1
"32752";"0";0;0;3;76,8;0
"91700";"0";23;2;0;164,8;0
"39348";"0";215;0;2;62;0
"56050";"1";166;0;0;88,4;2
"2699";"1";37;0;0;48;2
"53612";"1";323;0;0;74,15;0
"56928";"1";22;0;0;119,12;0
"64076";"1";55;0;0;136,67;0
"74266";"0";13;0;0;73,95;1
"84039";"0";150;0;0;109,8;1
"91805";"0";65;0;0;65;0
"3764";"0";90;0;0;84;0
"69157";"1";16;0;0;75;0
"5286";"0";272;0;0;80;0
"50794";"1";54;0;0;99,45;1
"96335";"0";176;0;0;113;1
"45915";"0";13;0;0;105,3;1
"33408";"0";3;0;0;77;1
"42958";"0";9;0;0;77;1
"49040";"0";211;0;0;95;0
"51229";"1";120;0;0;135,9;0
"30128";"0";222;0;0;55;0
"89321";"0";9;0;0;69,3;1
"67780";"1";125;0;0;110;0
"67016";"1";186;0;0;76,5;2
"50499";"1";31;0;1;125,1;1
"63735";"1";37;0;0;117;0
"87972";"0";4;0;0;123;0
"71493";"1";109;0;1;76,23;1
"102925";"0";179;0;0;80,1;1
"54248";"1";13;0;0;78,2;0
"1608";"0";31;0;0;108;1
"80435";"0";127;0;0;117,9;0
"6900";"0";0;0;0;64,8;0
"102515";"0";4;0;0;65;1
"14378";"1";290;1;0;131,4;1
"66663";"1";5;0;0;86;0
"5882";"1";1;2;0;165,75;0
"43533";"0";62;0;0;103,38;0
"66409";"1";394;0;0;62;0
"93616";"0";10;1;0;128;3
"2341";"0";34;0;0;59,4;0
"7496";"0";19;0;0;66,28;0
"1669";"0";0;0;0;123;0
"4115";"0";0;0;0;76,05;0
"86025";"0";174;0;0;234;3
"68987";"1";107;0;1;90;0
"68188";"1";227;0;1;145;0
"10475";"1";87;0;0;135;0
"71339";"1";104;0;0;75;0
"55719";"1";65;0;0;102;0
"53054";"0";286;0;0;108;1
"5774";"0";113;0;1;112,2;0
"11995";"1";100;1;0;293,6;0
"46419";"0";280;0;0;106,2;1
"172";"0";104;0;1;73,8;1
"88356";"0";160;0;0;123,3;1
"17036";"0";16;0;0;35,16;2
"53396";"1";94;0;0;96;0
"72119";"0";1;0;0;65;0
"85229";"0";67;0;0;81;0
"53366";"1";198;0;0;115;0
"70377";"1";85;2;3;74;1
"52140";"1";103;0;0;164;1
"62056";"1";48;0;0;100;0
"102770";"0";12;0;0;260;1
"96654";"0";22;0;0;115;1
"40971";"0";25;0;0;100;0
"60653";"1";2;0;2;121,88;0
"67413";"1";181;0;0;93,5;1
"1379";"1";143;2;0;165;2
"82418";"0";131;1;0;164,25;2
"5512";"0";0;0;0;57,6;1
"34564";"0";145;0;0;98,4;1
"53660";"0";316;0;0;118,35;0
"60167";"1";277;0;0;99;0
"66106";"1";110;0;0;170;0
"61181";"1";8;0;0;195;0
"95538";"0";6;0;1;95;1
"28009";"1";57;0;0;64;1
"70000";"1";262;0;0;80;0
"9371";"0";0;0;0;80;0
"20749";"0";185;0;0;80;1
"17915";"0";0;0;0;48;1
"46543";"0";23;1;2;104,79;2
"27950";"1";264;0;0;73,89;0
"41790";"0";31;0;0;76,77;0
"80937";"0";130;0;0;92,94;2
"49119";"0";81;0;0;137,7;0
"71318";"0";26;0;0;75;0
"84360";"0";0;1;0;128,7;1
"56253";"1";219;0;0;77,35;0
"74661";"0";0;0;0;121,5;0
"62572";"1";59;0;0;189;0
"64062";"1";622;0;0;75,6;1
"51803";"1";50;0;0;162;0
"70798";"1";184;0;0;85;0
"77557";"0";0;0;0;121,5;1
"76769";"0";84;1;1;105,31;1
"52029";"1";76;0;0;65;0
"3623";"1";260;0;0;48;0
"8418";"1";46;0;1;55,8;1
"30231";"1";0;0;0;78;2
"65986";"1";9;0;0;89,25;2
"90064";"0";6;0;0;70,82;0
"72112";"0";12;0;1;80;0
"40643";"0";20;0;1;185;1
"26216";"1";103;0;3;66;0
"32234";"0";45;0;0;144;0
"32609";"0";81;0;1;70;1
"12272";"1";98;0;2;110;3
"89635";"0";64;0;0;83,8;1
"29795";"0";0;0;0;35,11;1
"37706";"0";145;0;0;76,5;0
"63971";"1";195;0;0;166,5;1
"821";"1";25;0;0;144;2
"75091";"0";72;0;0;70;1
"75734";"0";73;0;0;101;1
"66626";"1";26;0;0;76,5;2
"73489";"0";116;0;0;129,5;0
"69745";"1";128;0;1;85;0
"81665";"0";182;0;0;139;0
"18766";"0";8;0;0;40;0
"76224";"0";2;0;0;61,38;0
"54264";"1";28;0;0;62,8;0
"78836";"0";2;0;0;100;0
"10862";"1";89;0;0;92;0
"2310";"0";0;0;1;56;0
"83439";"0";118;0;0;150;1
"75868";"0";19;0;0;128,7;2
"69935";"1";87;0;0;89,3;1
"20340";"1";76;2;0;170;1
"45965";"0";125;0;0;103;0
"14015";"1";297;0;1;118,02;1
"92190";"0";43;0;0;96;0
"86928";"0";349;0;1;112,65;1
"96408";"0";41;0;1;120;1
"87951";"0";117;0;1;113;0
"28079";"1";65;0;0;62;1
"57134";"1";63;0;0;62;0
"76768";"0";0;0;0;105,4;1
"7669";"1";34;0;1;58;2
"22110";"1";37;0;0;125;0
"94693";"0";24;0;0;134,3;0
"82093";"0";182;0;0;148;1
"16110";"0";1;0;0;68;0
"98491";"0";11;0;0;120;0
"6254";"0";4;0;0;140,76;1
"22323";"1";2;0;0;64,9;0
"9663";"1";87;0;0;85;0
"62036";"1";12;0;0;120;0
"32806";"0";40;0;0;97;1
"95047";"0";30;0;1;90;0
"87302";"0";45;0;0;90;0
"77488";"0";64;0;0;132,6;0
"100885";"0";151;1;0;143,41;1
"43219";"0";2;0;0;90;0
"79827";"0";39;0;0;156;1
"51639";"0";103;0;6;126,9;1
"25299";"1";72;0;0;77,4;3
"42443";"0";2;0;0;75;0
"35400";"0";71;0;0;175;0
"30169";"0";0;0;0;68;0
"30113";"1";468;0;0;30,6;0
"32886";"0";51;0;0;115;0
"21470";"0";213;0;1;91,75;1
"77673";"0";81;0;0;97;0
"16189";"0";19;0;0;43;1
"92330";"0";27;0;0;108,38;2
"53030";"1";27;0;0;150,45;0
"9694";"0";68;0;1;86,91;0
"63926";"1";41;0;0;144,67;0
"30977";"0";7;0;1;70;0
"39304";"0";383;0;0;105;2
"89763";"0";215;0;1;75;0
"65140";"1";127;0;0;101,1;1
"72261";"0";33;0;1;95;0
"2952";"0";39;0;1;46,4;1
"75834";"0";138;2;0;177,3;2
"69511";"1";93;0;0;113,4;2
"18680";"0";11;0;0;45,5;0
"73345";"0";1;0;0;93;0
"59980";"1";305;0;0;89,1;0
"62270";"1";29;0;2;188,5;0
"26782";"1";221;0;0;44;0
"58813";"1";76;0;0;117;0
"76626";"0";5;0;0;117,98;1
"84623";"0";230;0;0;138;2
"58121";"1";103;0;0;113;1
"76431";"0";186;0;1;40;0
"87355";"0";3;0;0;80;0
"86754";"0";20;0;1;149;0
"11101";"0";34;0;0;174;1
"84782";"0";44;0;0;80,75;0
"32817";"0";12;0;0;60;1
"90968";"0";197;0;2;113,4;0
"4755";"0";101;0;0;75;0
"43836";"0";1;0;0;61;0
"68785";"1";185;0;0;75;0
"46052";"0";275;0;0;89,46;0
"45447";"0";52;0;0;62;0
"80659";"0";1;0;0;112,42;1
"5342";"0";0;0;0;59;0
"8198";"1";39;0;0;72;1
"69931";"1";174;0;0;55;0
"59441";"1";164;0;0;117;2
"99340";"0";27;0;1;140;0
"75807";"0";0;0;0;96,3;1
"7819";"1";30;0;0;70,75;3
"47212";"0";10;0;0;80;0
"104050";"0";42;0;0;85;1
"21544";"1";124;0;0;48;1
"76187";"0";52;0;0;108,8;0
"19098";"0";0;0;0;25;1
"23289";"1";144;0;0;131,6;1
"70253";"1";115;0;0;90;0
"31416";"0";7;0;2;40;0
"34653";"0";32;0;0;115;2
"97803";"0";68;0;0;162;1
"76668";"0";13;0;0;73;0
"44029";"0";112;0;0;80,76;1
"49870";"1";5;0;0;95,2;1
"53019";"1";27;2;0;171,72;0
"8261";"0";40;0;0;43;0
"4664";"0";211;0;0;95;0
"53667";"0";316;0;0;85,5;0
"103689";"0";210;0;0;126;0
"7086";"0";36;0;0;66;0
"72150";"0";63;0;0;90;0
"41858";"0";0;0;0;89,25;1
"1798";"0";83;0;0;100,93;0
"21903";"0";294;0;0;55;0
"78591";"0";36;0;0;89,1;1
"93817";"0";2;0;0;98;0
"58249";"1";219;0;0;100,3;0
"89593";"0";15;0;0;131,4;0
"26011";"1";86;0;1;4,5;1
"18229";"1";34;0;0;29;0
"70891";"1";395;0;0;59,78;0
"70306";"1";215;0;0;90;0
"33673";"0";31;0;0;78,85;2
"85681";"0";20;0;0;159,3;0
"76319";"0";32;0;0;137;1
"93902";"0";45;0;0;75;0
"23156";"1";200;0;0;45;1
"97079";"0";27;0;1;161;0
"91318";"0";44;0;1;65;0
"68687";"1";47;0;0;65;0
"57928";"1";29;0;0;65;0
"70838";"0";0;0;0;62;0
"91303";"0";7;0;0;120;0
"103457";"0";129;0;0;125;2
"93882";"0";35;0;2;104,73;2
"22138";"1";250;1;1;206,1;1
"2841";"0";28;0;0;26,1;0
"52445";"0";113;0;0;135,9;0
"104206";"0";44;0;0;206,33;1
"95843";"0";87;0;0;121,8;2
"89121";"0";6;0;0;97,23;0
"42493";"0";27;1;0;74,25;0
"10981";"1";97;2;0;260;0
"81501";"0";156;0;0;72,25;1
"12632";"0";8;0;1;35,1;0
"86359";"0";45;0;0;129,73;0
"89638";"0";43;0;0;116;0
"99153";"0";108;0;0;126;1
"73708";"0";5;0;0;95;0
"4956";"0";217;0;0;85;0
"91018";"0";70;0;0;93,63;2
"35183";"0";80;0;0;153,5;0
"28416";"1";251;0;0;39;1
"16760";"0";6;0;0;59,4;1
"65200";"1";34;0;0;212,8;1
"19480";"1";223;0;1;47,4;0
"54059";"1";157;0;0;110;0
"58839";"1";461;0;0;80;1
"29058";"1";173;0;0;50,43;2
"72809";"0";4;0;0;81;0
"58683";"1";227;0;0;95;0
"72225";"0";1;0;0;116;0
"101139";"0";237;0;0;61,68;1
"81978";"0";153;1;0;121,5;1
"16900";"0";2;0;0;46;0
"103182";"0";157;1;0;148,5;2
"87200";"0";113;0;1;120;0
"708";"1";33;0;0;134;0
"34267";"0";73;0;0;76,25;3
"31753";"0";2;1;1;92;1
"42722";"0";20;0;0;77,5;0
"74563";"0";43;0;1;70;0
"26405";"1";124;2;0;121;0
"69814";"1";134;0;0;105,5;1
"70336";"1";77;0;0;80;0
"44280";"0";47;0;0;80;0
"61636";"1";204;0;0;130;0
"86574";"0";5;0;0;145;2
"79184";"0";104;0;0;84,56;2
"24208";"0";360;0;0;211;1
"29968";"0";134;0;0;48;1
"17485";"1";16;0;1;48;1
"46539";"0";48;0;0;99,45;0
"24923";"1";40;0;0;164,78;2
"53899";"1";330;0;0;70,03;1
"30377";"0";2;0;0;44;0
"11464";"1";180;0;0;223,75;1
"66006";"1";23;0;0;60;0
"90447";"0";56;0;1;82,44;1
"77038";"0";112;0;0;80,75;1
"54533";"1";71;0;0;78,3;0
"45406";"0";2;0;0;62,18;0
"14677";"1";336;0;0;30;0
"23736";"0";336;0;0;221,1;0
"17745";"1";54;0;0;43,2;1
"3690";"0";162;0;0;67,25;0
"58380";"1";19;0;0;59;0
"102044";"0";89;0;0;89,1;1
"93156";"0";70;0;1;68;0
"38101";"0";152;0;0;62;0
"14356";"0";257;0;0;49,3;1
"10253";"0";17;0;0;120;1
"71284";"0";5;0;0;80;0
"15470";"0";0;0;2;44,5;0
"70927";"0";1;0;0;95,4;0
"58587";"1";59;2;0;189;0
"58863";"1";37;0;0;99;1
"11946";"0";59;0;0;190;0
"38745";"0";248;0;0;62;0
"23422";"1";269;0;0;149;0
"91067";"0";15;0;2;65;2
"91595";"0";16;0;0;156;1
"31226";"0";0;0;0;65;1
"86563";"0";74;0;0;70,03;1
"97275";"0";35;0;0;99;0
"35399";"0";44;0;0;154;1
"94591";"0";53;0;0;92,02;1
"77372";"0";118;0;0;80,75;0
"26228";"1";103;0;1;68;0
"67944";"1";5;0;0;180;0
"77711";"0";46;0;1;140,4;0
"38739";"0";9;0;0;62;0
"60491";"1";301;0;0;174;0
"72147";"0";8;0;0;89;0
"13947";"1";292;0;0;134;0
"69768";"1";13;0;0;90;0
"75162";"0";5;0;0;79;2
"10622";"1";92;0;0;68,47;1
"99932";"0";212;0;0;117;1
"85319";"0";1;0;1;108;0
"22093";"1";274;0;0;63;0
"82997";"0";154;0;0;155,7;2
"20275";"0";136;0;1;86,67;1
"55653";"1";384;0;0;120,7;1
"97706";"0";1;0;0;150;0
"44709";"0";152;0;0;130;0
"9317";"0";10;0;0;137,71;0
"21895";"1";182;0;0;59;0
"32102";"0";3;2;1;99,21;1
"60673";"1";225;0;0;160;0
"78186";"0";225;0;0;104;0
"32936";"0";71;0;0;104;0
"83933";"0";14;0;0;67;1
"77258";"0";52;0;0;95,88;1
"30017";"0";1;0;1;44,95;0
"11634";"0";41;0;0;212;0
"82611";"0";165;0;0;72,25;2
"77359";"0";89;0;0;75;1
"86310";"0";22;0;0;125,1;0
"31692";"0";0;0;0;42;2
"44763";"0";38;0;0;95,2;0
"14211";"1";334;0;0;120,6;1
"35127";"0";19;0;1;110;0
"74943";"0";77;0;0;88,92;0
"10742";"0";164;0;0;136;0
"35621";"0";107;0;0;169,54;2
"31542";"0";7;0;0;35;0
"73724";"0";7;0;0;67;0
"26728";"1";23;0;0;48;0
"22166";"1";177;1;0;174;1
"10569";"0";68;0;0;135,9;1
"36667";"0";169;0;0;180;0
"72179";"0";2;0;0;48,4;0
"41844";"0";123;0;0;85,67;0
"59238";"1";468;0;0;76,24;1
"48502";"0";93;0;0;120;0
"47358";"0";271;0;0;98,1;0
"101423";"0";150;1;0;134,1;2
"18932";"0";9;0;0;68,75;0
"9634";"1";2;0;0;85;2
"63497";"1";608;0;0;89,1;1
"10105";"0";74;0;1;59,79;1
"94769";"0";6;0;0;177;0
"12077";"1";63;0;0;80;3
"65936";"1";143;0;0;68;2
"94944";"0";23;0;0;62,4;0
"46406";"0";192;0;0;105,3;0
"62884";"1";15;0;0;99;1
"15550";"0";219;0;0;31,2;0
"10055";"0";74;0;0;54;0
"25460";"1";8;0;0;92,33;1
"18075";"1";55;0;1;58;0
"45795";"0";302;0;2;99;0
"102497";"0";276;2;1;93,64;2
"99984";"0";40;0;0;160;2
"27747";"1";313;0;1;33,26;0
"58684";"1";68;0;0;95;0
"51579";"1";105;0;0;187;2
"77990";"0";28;0;0;202;1
"62516";"1";6;0;0;144;0
"20523";"1";116;0;0;113;2
"46273";"0";388;0;0;126,9;0
"87113";"0";124;0;1;150;0
"11368";"0";43;0;0;257;0
"97031";"0";110;0;1;99;2
