"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"16003";"0";11;1;0;36,25;1
"16004";"0";11;0;0;38;0
"16010";"0";0;0;0;34,2;2
"16011";"0";2;0;1;38;0
"16014";"1";98;0;0;46,4;2
"16017";"0";2;0;0;38;0
"16018";"1";98;0;0;38;0
"16019";"1";31;0;0;38;0
"16020";"1";36;0;0;38;0
"16023";"0";12;0;0;35;0
"16026";"0";243;0;0;45;1
"16028";"0";5;0;0;25;0
"16033";"0";2;0;0;38;0
"16044";"1";18;0;0;36;0
"16045";"1";18;0;0;36;0
"16048";"1";18;0;3;61;1
"16050";"1";18;0;0;46,4;1
"16055";"0";0;0;1;36,4;1
"16058";"0";10;0;1;42;0
"16060";"1";43;0;0;42;0
"16063";"0";0;0;0;26;0
"16065";"0";4;0;0;42;0
"16073";"0";0;0;0;37,7;0
"16076";"0";7;0;0;30,5;0
"16077";"0";3;0;0;29,16;0
"16081";"0";0;0;0;29,34;0
"16090";"0";1;0;0;58;1
"16096";"0";3;0;0;46,4;2
"16100";"0";0;0;0;58;1
"16101";"0";0;1;1;67,5;2
"16105";"0";2;0;0;64;1
"16107";"0";0;0;0;115;1
"16112";"0";1;0;0;67,5;0
"16114";"0";11;0;0;26,1;0
"16117";"1";0;0;0;58;1
"16121";"1";0;0;0;35;0
"16124";"0";6;0;0;57;0
"16126";"0";0;0;0;32;0
"16130";"0";0;0;0;57;0
"16132";"0";1;0;0;26,1;0
"16133";"1";2;0;0;119;2
"16135";"0";16;0;0;32,4;3
"16140";"0";6;0;0;69;0
"16141";"0";16;0;0;69;0
"16143";"0";3;0;1;57,04;1
"16149";"1";48;2;1;98;0
"16152";"1";33;0;1;32;1
"16153";"1";33;0;1;101;1
"16156";"0";5;0;0;58;0
"16159";"1";32;0;0;40;1
"16160";"0";9;0;0;38;0
"16161";"0";2;0;1;69;0
"16164";"1";19;0;0;79,2;1
"16167";"0";9;0;0;128;0
"16168";"0";16;0;0;128;0
"16170";"0";17;0;0;67;0
"16173";"0";5;0;0;67;1
"16179";"0";16;0;0;36,96;0
"16183";"0";16;0;1;66,42;1
"16185";"0";16;0;0;26;0
"16192";"0";17;0;0;25;0
"16202";"0";17;0;0;34,2;1
"16205";"0";17;0;0;38;0
"16208";"1";1;0;0;40;1
"16210";"1";1;0;1;38;0
"16212";"1";1;0;0;54,4;0
"16213";"1";1;0;0;99;0
"16222";"0";17;0;0;30;0
"16227";"0";18;0;0;39;0
"16228";"0";17;0;2;27;0
"16241";"1";13;0;0;40;0
"16242";"0";16;0;1;40;0
"16244";"0";2;0;0;38;0
"16247";"0";0;0;0;48;1
"16249";"0";16;0;0;163,43;1
"16250";"0";16;0;0;88,15;0
"16251";"0";16;0;0;94,63;0
"16252";"0";4;0;1;50;1
"16255";"0";1;0;0;60;0
"16257";"1";6;0;0;60;0
"16260";"0";16;0;0;39;1
"16261";"1";6;0;1;38;1
"16264";"0";18;0;0;41,4;2
"16267";"0";19;0;0;35;0
"16271";"0";3;0;0;38;0
"16272";"0";16;0;0;36,45;2
"16277";"0";5;0;0;47,12;0
"16279";"0";6;0;1;41,4;2
"16281";"0";16;0;0;74;0
"16282";"0";17;0;0;41,3;0
"16285";"0";16;0;0;68;1
"16288";"0";16;0;1;32;0
"16289";"0";17;0;1;38;0
"16290";"0";18;0;0;61;0
"16292";"0";19;0;0;34,63;1
"16295";"0";17;0;0;43;0
"16296";"0";17;0;0;36;0
"16303";"0";8;0;0;26,5;1
"16307";"0";16;0;0;49,5;0
"16308";"0";18;0;0;55;1
"16309";"0";19;0;0;25;1
"16310";"0";16;0;0;29;1
"16312";"1";45;0;0;34;1
"16313";"1";45;0;0;26;0
"16314";"1";45;0;0;30;0
"16315";"1";45;3;1;93;0
"16316";"1";45;3;0;88;0
"16317";"1";45;2;0;76;1
"16320";"1";45;0;0;81;1
"16321";"1";45;1;1;80;1
"16324";"1";45;0;0;66;0
"16327";"1";45;0;0;49;1
"16330";"1";8;0;0;66;0
"16334";"1";282;0;0;40;1
"16335";"1";282;0;0;48;1
"16336";"1";282;0;0;46,4;1
"16342";"0";1;0;0;46,4;2
"16343";"0";16;0;0;65;2
"16344";"0";11;0;0;46,4;2
"16370";"0";6;0;0;54;2
"16372";"0";9;0;0;26;0
"16375";"0";8;0;0;26;0
"16383";"0";0;0;0;39,91;2
"16387";"0";11;0;0;38;0
"16393";"1";31;0;0;68;0
"16396";"0";16;0;0;66;0
"16397";"1";282;2;0;98;0
"16404";"0";0;0;0;26;0
"16408";"0";12;0;0;38;0
"16410";"0";15;0;0;43;0
"16412";"1";6;0;0;48;0
"16415";"0";4;0;0;55,32;1
"16416";"0";0;0;0;23,93;0
"16418";"0";17;0;1;38;2
"16420";"0";0;0;0;118;0
"16421";"0";16;0;1;48;0
"16423";"0";17;0;2;53;0
"16425";"0";18;0;0;36,45;3
"16427";"0";0;0;0;38;0
"16429";"0";0;0;0;38;1
"16430";"0";0;0;0;38;1
"16432";"0";1;0;0;54;1
"16433";"0";17;0;0;64;0
"16434";"0";1;0;0;39;2
"16440";"0";17;0;0;35;0
"16444";"0";17;0;0;68;0
"16450";"0";10;0;0;48;1
"16451";"0";12;0;0;46,4;0
"16457";"0";12;0;1;45;1
"16458";"0";12;0;0;35;0
"16461";"0";224;0;0;8;1
"16462";"0";12;0;1;25;0
"16463";"0";12;0;0;38;0
"16464";"0";12;0;0;38;0
"16469";"0";224;0;0;46,4;1
"16473";"1";2;0;0;8;1
"16475";"0";19;0;0;8;1
"16480";"0";206;0;1;38;0
"16482";"1";46;0;2;31,05;0
"16484";"0";10;0;0;36;0
"16485";"0";10;0;0;36;0
"16490";"0";224;0;0;36;0
"16492";"0";224;0;0;36;0
"16494";"0";2;0;0;42;0
"16497";"1";93;0;0;36;0
"16498";"0";17;0;0;42;0
"16499";"1";1;0;1;36,96;1
"16505";"0";54;0;0;29,78;0
"16507";"0";1;0;0;25;0
"16508";"0";0;0;0;25;0
"16509";"0";19;0;1;39;0
"16510";"0";0;0;0;52,4;1
"16511";"0";18;0;0;42;0
"16512";"0";12;0;0;36;0
"16515";"0";6;0;0;85;0
"16516";"0";0;0;0;25;0
"16519";"0";11;0;0;39;1
"16526";"0";7;0;1;35,1;1
"16527";"0";6;0;0;14;1
"16528";"0";6;0;0;25;0
"16533";"0";8;0;0;38;0
"16534";"1";16;0;1;43;1
"16535";"0";20;0;0;28;0
"16537";"0";10;0;0;51;1
"16538";"0";2;0;0;51;1
"16540";"0";0;0;0;48;0
"16543";"1";8;0;0;43;1
"16550";"1";8;0;0;54;0
"16552";"1";8;0;0;119;0
"16553";"1";8;0;0;59,4;1
"16554";"1";8;0;0;82,8;1
"16560";"0";11;0;0;68;1
"16562";"0";8;0;0;25;1
"16563";"0";13;0;0;37;0
"16566";"1";16;0;2;68;0
"16569";"1";14;0;0;26;0
"16570";"1";14;0;0;64,67;2
"16572";"1";14;0;0;68;1
"16573";"1";14;1;0;67,4;0
"16574";"1";14;0;0;49,2;1
"16578";"1";14;1;0;49,4;0
"16581";"1";14;0;1;35,1;1
"16582";"1";14;0;0;38;1
"16586";"0";19;2;0;104;0
"16588";"0";10;0;0;44,8;1
"16590";"0";14;0;2;78;1
"16591";"0";3;0;0;75;3
"16592";"0";0;0;0;65;2
"16596";"0";26;0;0;86;2
"16597";"0";1;1;0;108,02;2
"16604";"0";21;0;0;45;0
"16605";"0";22;0;0;48;1
"16612";"0";14;0;1;57,67;0
"16614";"0";11;0;0;68;0
"16621";"1";3;0;0;68;0
"16627";"0";1;0;0;68;0
"16630";"1";220;0;1;54;0
"16631";"0";16;0;0;68;0
"16633";"0";1;0;0;108;0
"16634";"0";10;0;0;30;0
"16640";"0";6;0;0;54,4;2
"16641";"0";1;0;1;26;1
"16643";"0";0;1;2;114;0
"16646";"0";0;0;2;60,56;1
"16648";"0";5;0;0;49,4;1
"16651";"0";5;0;0;29,16;1
"16652";"0";12;0;1;78;1
"16655";"0";19;2;0;57,06;1
"16656";"0";11;0;0;93;1
"16657";"0";5;0;0;54,4;0
"16659";"0";0;0;0;37;0
"16662";"1";26;0;0;38,4;0
"16669";"0";13;0;0;32;0
"16670";"0";7;0;1;48;0
"16671";"0";17;1;0;99,1;0
"16673";"0";4;0;0;68;0
"16676";"0";0;1;0;93;2
"16681";"1";53;0;2;38;0
"16682";"1";53;0;0;35;0
"16690";"0";11;0;1;36,96;0
"16696";"0";12;0;0;25;0
"16697";"0";24;0;0;34,4;0
"16698";"0";17;0;0;43;0
"16699";"0";0;0;0;45;0
"16700";"0";9;0;0;26;0
"16701";"0";11;0;0;26;0
"16702";"0";20;0;0;38,4;1
"16704";"0";18;0;0;25;0
"16705";"0";6;0;0;34,4;0
"16707";"0";2;0;0;39;0
"16708";"0";25;0;0;115;0
"16709";"0";16;0;1;27;0
"16711";"0";24;0;0;25;0
"16713";"0";15;0;1;46,2;1
"16714";"0";0;0;0;36;0
"16715";"0";17;0;0;40;0
"16716";"0";7;0;0;40;0
"16719";"0";20;0;0;25;0
"16722";"0";5;0;0;47,2;0
"16723";"0";20;0;0;43;0
"16726";"0";22;0;0;97,29;1
"16727";"0";22;0;0;126;0
"16729";"0";22;0;0;79;0
"16730";"0";7;0;0;79;0
"16735";"0";1;0;0;79;0
"16739";"1";56;0;0;79;0
"16741";"0";11;0;0;79;0
"16742";"1";29;0;0;79;0
"16743";"1";36;0;0;79;0
"16744";"1";8;0;0;79;0
"16746";"0";282;0;0;79;0
"16748";"0";282;0;0;48;0
"16750";"0";282;0;0;39;1
"16752";"0";282;0;0;25;0
"16755";"0";4;0;0;30;0
"16759";"0";4;0;0;38;1
"16764";"0";3;0;0;50;0
"16765";"0";0;0;0;69;0
"16766";"0";3;0;0;48;1
"16767";"0";9;0;0;92,5;2
"16768";"0";7;0;0;50;1
"16769";"1";32;0;0;79,2;0
"16770";"1";14;1;1;91,3;0
"16772";"0";221;0;1;105;0
"16774";"0";6;0;0;38,4;1
"16778";"0";0;0;0;48;2
"16780";"0";221;0;0;37,7;0
"16781";"0";221;0;0;48;0
"16783";"0";221;0;2;43;0
"16784";"0";1;0;0;27,9;0
"16785";"0";3;0;0;29;0
"16792";"0";282;0;0;75;1
"16793";"0";2;0;1;54;1
"16795";"0";14;0;0;48;1
"16796";"1";14;0;1;46;0
"16798";"1";14;0;0;46,4;1
"16804";"1";29;0;0;26,1;0
"16812";"1";1;1;1;154;0
"16814";"1";4;1;0;37,25;1
"16815";"0";5;0;0;48;0
"16816";"0";5;0;0;30,5;0
"16819";"0";5;0;0;47;0
"16820";"0";5;0;1;37;0
"16821";"0";5;0;0;25;1
"16825";"0";11;0;0;48;1
"16826";"0";20;0;0;44,4;2
"16828";"0";20;0;0;42,75;0
"16829";"1";9;0;0;43;0
"16832";"0";6;0;0;49,4;0
"16834";"0";28;0;0;40;1
"16836";"0";4;0;0;48;1
"16839";"1";45;0;0;58;2
"16840";"0";0;0;0;52;2
"16841";"0";2;0;0;34,2;0
"16842";"0";0;0;0;34;0
"16844";"1";12;0;0;26;1
"16849";"0";32;0;0;35;0
"16852";"0";31;0;1;61;1
"16853";"0";31;0;1;48;1
"16855";"0";19;0;0;66,5;0
"16859";"0";4;0;0;40;0
"16860";"0";6;0;0;43;1
"16864";"0";29;0;0;30;0
"16867";"0";28;0;0;49;0
"16868";"0";0;0;0;35;0
"16872";"0";30;0;0;88;1
"16874";"1";13;0;1;49,2;0
"16875";"0";2;0;0;37,7;0
"16876";"0";25;0;0;54,4;2
"16879";"0";28;0;0;55;1
"16881";"0";14;0;0;48;1
"16882";"0";4;0;0;122,5;1
"16883";"0";14;0;0;38;0
"16884";"0";14;0;0;39;1
"16885";"0";14;0;0;56;1
"16891";"0";1;0;0;38;0
"16892";"0";2;0;0;35;0
"16893";"0";12;0;0;45;0
"16899";"0";14;0;0;106;2
"16901";"0";14;0;0;25;1
"16902";"0";1;0;1;42,9;1
"16903";"0";26;0;0;38,4;1
"16904";"1";14;0;0;25;0
"16905";"0";7;0;0;32;0
"16907";"0";34;0;0;35;0
"16908";"0";22;0;1;38;0
"16911";"0";12;0;1;40;1
"16912";"0";22;0;0;40;1
"16915";"0";11;0;0;71;1
"16916";"0";0;0;0;46;0
"16928";"0";14;0;0;48;1
"16932";"0";14;0;1;26;0
"16934";"0";14;0;0;54;0
"16935";"0";14;0;0;98;2
"16936";"0";14;0;0;48;1
"16942";"0";14;0;0;39;1
"16944";"0";14;2;0;69;3
"16946";"0";14;1;2;61;1
"16947";"0";64;0;0;43;1
"16950";"0";14;0;0;43;0
"16952";"0";19;0;0;39;1
"16956";"0";30;0;0;43,26;1
"16957";"0";0;0;0;26;0
"16958";"0";14;0;0;46,4;0
"16959";"0";7;0;0;48;0
"16961";"1";9;0;0;26,1;1
"16963";"0";14;0;0;54;1
"16964";"0";15;0;0;30,6;2
"16965";"0";29;0;0;65,27;2
"16970";"0";14;0;1;26,26;0
"16973";"0";0;0;0;47;1
"16978";"0";289;0;1;26;0
"16980";"0";29;0;0;49;0
"16982";"0";289;0;0;40;0
"16983";"0";289;0;0;50;0
"16984";"0";289;0;0;48;0
"16987";"0";289;0;0;56;0
"16994";"0";17;0;0;75;0
"16996";"0";17;0;0;48;1
"17003";"0";17;1;0;91,9;1
"17007";"0";3;1;1;53,67;1
"17009";"0";34;0;0;90;0
"17011";"0";34;0;0;64;0
"17012";"0";17;0;0;95;2
"17015";"0";23;0;0;43;0
"17017";"0";23;2;1;149;0
"17023";"0";10;1;1;101,5;0
"17028";"0";16;0;0;75;0
"17039";"0";16;0;0;33,3;0
"17048";"1";34;0;0;65;2
"17051";"0";35;2;0;68;0
"17053";"0";35;0;0;98,5;2
"17055";"0";36;0;0;55;1
"17058";"0";0;0;0;46;0
"17064";"0";16;0;0;79,5;1
"17065";"1";14;0;0;80;0
"17068";"1";69;0;0;98,33;1
"17069";"1";1;0;0;45;0
"17071";"0";14;0;1;73,75;1
"17077";"0";3;0;0;69;0
"17078";"0";4;0;2;121;0
"17082";"0";10;0;0;88;0
"17088";"0";26;0;0;37;1
"17099";"0";15;0;0;49;1
"17100";"0";221;0;0;55;1
"17102";"0";221;0;0;50,4;1
"17113";"0";221;0;0;58,63;1
"17114";"0";221;0;0;75,57;1
"17115";"0";221;0;0;64,14;1
"17116";"0";221;0;4;79,43;0
"17118";"0";9;0;1;58;1
"17119";"1";37;0;1;42,57;0
"17124";"0";0;0;1;55,4;0
"17127";"0";3;0;0;39,93;1
"17132";"0";4;0;0;35;1
"17136";"0";4;0;0;95;0
"17142";"0";10;0;0;39,15;1
"17143";"0";28;0;0;54,33;1
"17146";"0";14;0;0;52;2
"17151";"0";5;0;0;25,92;2
"17152";"0";5;0;0;65,16;2
"17155";"0";2;2;0;46;0
"17163";"1";17;0;0;85;1
"17164";"0";33;0;1;65;1
"17165";"0";0;0;0;81;2
"17169";"1";18;1;0;65;1
"17170";"0";0;0;0;65;0
"17171";"1";0;0;0;63;0
"17172";"0";20;0;0;46;0
"17173";"0";2;0;1;54,41;0
"17176";"0";20;0;0;50;0
"17177";"1";24;0;0;102,6;0
"17178";"0";64;0;0;58;1
"17183";"0";5;0;0;110,2;1
"17186";"0";5;0;0;106;0
"17187";"0";5;2;1;139,33;0
"17191";"0";5;0;1;300;2
"17192";"0";36;0;0;124;0
"17194";"0";5;1;0;107,05;0
"17195";"0";31;0;0;126,01;0
"17196";"0";31;0;0;145,67;0
"17198";"0";5;0;0;89,55;0
"17200";"0";5;0;0;61,6;1
"17202";"0";5;0;0;198,33;0
"17204";"0";5;1;2;224;2
"17205";"0";5;0;0;135,28;0
"17211";"0";14;0;0;71,3;1
"17212";"0";6;0;0;198,33;0
"17219";"0";6;2;0;166,67;3
"17221";"0";8;0;0;198,33;0
"17224";"0";288;0;0;305;1
"17227";"0";4;0;0;224,67;0
"17231";"0";13;0;0;237,33;0
"17233";"0";32;0;0;224,67;0
"17234";"0";27;0;0;305;1
"17236";"0";23;0;0;305;1
"17237";"0";12;0;0;245,33;0
"17248";"0";6;0;0;224,67;0
"17252";"0";28;0;0;163,48;0
"17255";"0";15;0;0;62;2
"17257";"0";7;0;0;48;4
"17260";"0";21;0;0;57;1
"17275";"1";72;0;0;56;1
"17276";"0";31;0;1;153,67;1
"17279";"0";8;0;0;68;0
"17282";"1";36;0;0;150;0
"17284";"0";3;0;0;46;0
"17300";"0";3;0;0;109,2;0
"17302";"0";6;0;0;101;2
"17303";"0";5;0;1;54;2
"17305";"1";28;0;0;48;0
"17312";"0";18;0;1;57,2;1
"17316";"0";45;0;0;100,33;3
"17318";"0";28;0;0;100,33;3
"17319";"0";37;0;0;106,33;3
"17324";"0";24;0;0;51;0
"17329";"0";28;0;0;43;1
"17330";"0";12;0;0;50,8;0
"17334";"0";22;0;0;43;2
"17340";"0";43;0;1;48;1
"17341";"0";43;0;0;25;0
"17342";"0";14;0;0;26;0
"17350";"0";11;0;0;30;0
"17355";"0";11;0;0;40,65;0
"17357";"0";40;0;0;44;0
"17363";"0";24;0;0;28;0
"17364";"0";24;0;1;39;0
"17368";"0";0;0;0;68;0
"17369";"0";37;0;0;38;0
"17370";"0";3;0;1;38;0
"17371";"0";40;0;0;38;0
"17372";"0";3;0;1;38;0
"17375";"0";10;0;0;26;0
"17376";"0";8;0;0;26;0
"17380";"0";32;0;0;68;0
"17381";"0";32;0;1;68;0
"17382";"0";32;0;0;68;0
"17383";"0";32;0;0;43;0
"17386";"0";32;0;0;29;0
"17390";"0";0;0;1;38;0
"17392";"0";39;0;0;68;0
"17395";"0";36;0;0;61;0
"17396";"1";21;0;0;48;2
"17397";"0";3;0;0;48;1
"17398";"1";11;0;0;118;0
"17400";"0";40;0;0;26,1;0
"17405";"0";24;0;1;81;0
"17408";"0";11;0;0;48;1
"17409";"0";0;0;1;44,8;2
"17410";"0";31;0;0;43;0
"17412";"1";16;0;1;35;0
"17414";"0";0;0;0;102;0
"17415";"0";11;0;1;89,06;0
"17417";"0";0;0;0;54;1
"17419";"0";1;0;0;35,25;0
"17421";"0";11;0;0;38;2
"17425";"0";11;0;0;54;3
"17431";"0";17;0;1;39;1
"17432";"0";11;0;0;38;0
"17435";"0";43;0;1;30;0
"17438";"0";12;0;0;50;0
"17444";"0";25;0;5;48;0
"17446";"0";19;0;0;26;0
"17447";"0";43;0;0;52,8;2
"17449";"1";25;0;1;68;0
"17450";"0";34;0;0;69,2;1
"17452";"0";34;0;0;52,8;0
"17453";"0";12;0;1;43;0
"17456";"0";12;0;2;62,25;0
"17459";"0";12;0;0;48;0
"17461";"0";12;0;0;35;0
"17464";"0";0;0;0;39;1
"17467";"0";1;0;0;26;1
"17475";"1";5;0;0;30;0
"17476";"1";16;0;0;44,8;1
"17480";"1";16;0;0;51;0
"17484";"1";16;0;0;38;0
"17487";"1";16;0;0;43;0
"17493";"0";6;0;0;25;1
"17500";"0";35;0;0;39;1
"17508";"0";33;0;1;43;0
"17509";"0";8;0;3;49,4;0
"17513";"0";21;0;0;38;0
"17515";"0";13;0;0;25;0
"17516";"0";0;0;0;48;0
"17517";"0";28;0;0;39;1
"17526";"0";7;0;0;75;0
"17528";"0";40;0;0;40;0
"17530";"0";13;0;0;43;1
"17531";"0";0;0;0;43;1
"17532";"0";16;0;0;38;1
"17533";"0";7;0;0;38;1
"17534";"0";7;0;0;46,5;0
"17535";"0";7;0;0;54;0
"17539";"0";28;0;2;29;1
"17543";"0";28;0;0;26;0
"17544";"0";28;0;0;38;0
"17549";"0";29;0;0;39;1
"17551";"0";11;2;0;79;1
"17552";"0";0;0;0;74,8;1
"17556";"1";6;0;1;82;2
"17558";"1";0;2;0;95;2
"17560";"0";33;0;0;36,96;0
"17561";"0";6;0;0;48;1
"17564";"0";6;0;0;54;1
"17567";"0";6;0;0;66;2
"17574";"0";32;0;0;30;0
"17578";"0";17;0;0;51,21;1
"17582";"0";32;0;1;35;1
"17585";"0";28;0;1;35;1
"17587";"0";7;0;1;26;0
"17590";"0";0;0;1;45;1
"17591";"0";17;0;0;48;1
"17593";"0";37;0;0;29;0
"17597";"0";0;0;0;44,8;1
"17598";"0";5;2;1;76;1
"17599";"0";16;0;0;114;0
"17600";"0";34;0;1;114,33;3
"17601";"0";15;0;0;78;2
"17602";"0";43;0;0;52,23;1
"17603";"0";0;1;1;88,75;1
"17607";"0";44;0;0;61;0
"17609";"0";8;0;0;55;0
"17611";"0";1;0;0;67,5;1
"17612";"0";32;0;1;119;0
"17614";"0";8;0;0;48;2
"17620";"0";18;0;1;80;0
"17621";"0";37;0;2;73;1
"17625";"0";32;0;0;43;1
"17626";"0";8;1;0;30;1
"17627";"0";2;0;0;39,15;2
"17632";"0";35;0;0;41;1
"17633";"0";24;0;1;44;0
"17635";"0";14;0;0;49;0
"17641";"0";14;0;0;43;0
"17642";"0";43;0;0;48;1
"17643";"0";8;0;0;44;0
"17646";"0";23;0;0;81;0
"17647";"0";39;0;0;29;0
"17649";"1";60;0;0;82;0
"17653";"0";2;0;0;29;0
"17654";"0";2;0;0;25;0
"17655";"0";8;0;0;40;0
"17656";"0";0;0;1;30;0
"17660";"0";4;0;0;43;1
"17661";"0";5;0;0;56;0
"17664";"0";32;0;0;72;1
"17668";"0";18;0;0;54;2
"17669";"1";11;0;0;48;2
"17670";"1";12;0;0;60;2
"17671";"0";5;0;0;43;3
"17672";"0";15;0;0;80;3
"17673";"1";7;0;0;64;2
"17675";"0";9;0;0;38;0
"17679";"0";0;0;0;34;1
"17682";"0";10;2;0;85;1
"17683";"0";37;0;1;39;2
"17687";"0";3;0;0;39;0
"17694";"1";21;0;0;37;0
"17695";"1";21;0;1;78;1
"17696";"1";14;0;1;78;1
"17698";"0";9;0;2;39,79;0
"17700";"0";5;0;0;48;1
"17707";"0";22;0;0;38,96;1
"17711";"0";5;0;0;30;0
"17714";"1";70;0;0;26;0
"17718";"0";46;0;1;67,5;1
"17724";"0";41;0;0;48;0
"17725";"1";55;0;0;25;0
"17727";"1";23;0;0;78;1
"17730";"0";41;0;0;81;0
"17734";"0";40;0;0;30;0
"17736";"0";28;0;0;30;0
"17737";"0";23;0;0;26,5;0
"17741";"0";40;0;0;27;0
"17743";"0";3;0;0;35;0
"17744";"0";26;0;0;40;0
"17747";"0";38;0;0;40;2
"17749";"1";34;0;0;43;2
"17750";"1";34;0;0;55;2
"17751";"1";34;0;0;40;2
"17752";"1";34;0;0;43;2
"17754";"1";34;0;0;59,4;1
"17756";"1";34;0;0;29;0
"17757";"1";34;0;0;61;0
"17758";"1";34;0;0;40;1
"17760";"1";34;0;0;37;1
"17762";"1";34;0;0;49;1
"17763";"1";34;0;0;45;0
"17764";"1";34;0;0;60,8;0
"17765";"1";34;0;1;88;1
"17771";"1";34;0;0;30,5;0
"17775";"1";34;1;0;71;0
"17777";"1";34;0;0;40;0
"17778";"1";34;0;0;48;2
"17781";"1";34;0;0;26,1;0
"17787";"0";0;0;0;48;0
"17789";"1";32;0;0;29;0
"17791";"1";32;1;1;36,25;2
"17796";"1";32;0;0;44,8;1
"17798";"1";32;0;0;29;0
"17803";"0";0;0;0;80;0
"17807";"0";1;0;0;56;1
"17812";"0";43;0;0;38,1;0
"17814";"0";42;0;0;45;0
"17819";"0";5;0;0;26,1;0
"17820";"0";0;0;0;27,5;1
"17824";"0";46;0;2;38,81;1
"17825";"0";46;0;0;51;1
"17826";"0";2;0;0;45;0
"17827";"0";47;0;0;61;0
"17830";"0";10;0;0;40;0
"17832";"1";12;0;0;55;2
"17833";"0";0;0;0;55;2
"17835";"0";0;0;0;45;0
"17836";"0";1;0;1;25;0
"17837";"0";1;0;0;38;0
"17840";"0";8;0;1;142;1
"17845";"1";8;0;0;63,6;0
"17846";"1";8;0;0;48;1
"17847";"0";0;0;0;75;1
"17848";"0";9;0;1;45;0
"17850";"0";0;0;0;39;0
"17851";"1";42;0;0;39;0
"17854";"0";29;0;0;38;0
"17857";"0";9;0;0;40;0
"17858";"0";19;0;0;39;0
"17861";"0";21;0;0;34,4;0
"17863";"0";3;0;0;29;0
"17865";"0";6;0;0;39;0
"17866";"0";1;0;0;27;0
"17870";"0";23;0;0;58;1
"17874";"0";10;0;0;50;0
"17875";"0";28;0;0;50;0
"17877";"0";46;0;0;39;1
"17878";"0";4;0;1;81;1
"17885";"0";46;0;2;61;0
"17887";"0";4;0;0;52,8;1
"17888";"0";51;0;0;30;0
"17890";"0";29;0;0;45;0
"17894";"0";9;0;0;39;0
"17897";"0";2;0;0;40;0
"17903";"1";23;0;0;65;0
"17904";"1";23;0;0;45;0
"17905";"0";14;0;0;45;0
"17907";"1";25;0;0;30;0
"17908";"1";2;0;0;42;0
"17912";"0";24;0;0;48,5;0
"17914";"0";25;0;0;40;1
"17918";"1";5;0;0;54;1
"17919";"0";40;0;0;54;1
"17923";"0";0;0;0;58;2
"17924";"0";44;2;0;226,67;2
"17925";"0";22;0;0;41,89;1
"17926";"0";22;1;0;41,89;1
"17927";"0";39;0;0;38,86;1
"17929";"1";1;0;0;48;0
"17930";"1";1;2;0;76;0
"17932";"0";46;2;0;179;2
"17934";"0";47;0;0;48;1
"17943";"0";2;0;0;41,4;1
"17944";"1";72;0;0;41,4;1
"17946";"1";72;0;0;45;0
"17956";"1";72;0;0;44,8;1
"17959";"1";72;0;0;45;1
"17960";"1";72;0;0;32,77;1
"17963";"1";72;0;1;41,89;1
"17965";"1";72;1;0;92;0
"17966";"1";72;1;1;48;1
"17971";"0";2;0;0;44;0
"17973";"0";9;2;1;75;0
"17978";"0";51;0;0;54;1
"17980";"0";6;0;1;135;0
"17989";"0";47;0;0;135;0
"17990";"0";2;0;0;48;1
"17992";"1";17;0;0;45;0
"17994";"0";41;0;0;43;1
"18003";"0";52;0;1;39;1
"18005";"0";2;0;0;29;0
"18006";"0";2;0;0;40,5;0
"18010";"0";24;0;0;58;1
"18011";"0";1;1;2;71;2
"18012";"1";32;0;0;70;2
"18013";"1";32;0;0;71;0
"18017";"0";33;0;0;31,63;0
"18018";"0";8;0;0;22,5;0
"18019";"0";50;0;0;39;1
"18021";"0";1;0;2;58;1
"18023";"0";53;0;0;48;1
"18024";"0";12;0;0;45;0
"18026";"1";9;0;0;27;0
"18029";"0";44;0;0;30,5;0
"18030";"0";44;0;0;29;0
"18036";"0";56;0;0;26;0
"18038";"0";37;0;0;40;0
"18040";"0";1;1;0;63;1
"18041";"0";1;0;1;58;0
"18043";"0";3;0;0;39;0
"18045";"0";28;0;1;58;0
"18046";"0";19;2;0;82;0
"18049";"0";10;0;0;40;0
"18051";"0";13;0;0;40;0
"18053";"0";36;0;0;59,4;0
"18054";"0";0;0;1;68;0
"18056";"0";1;0;0;39;0
"18058";"0";51;0;0;39;0
"18061";"0";50;0;0;39;0
"18062";"0";2;0;0;39;0
"18063";"0";23;0;0;55;1
"18066";"0";13;0;0;43;1
"18067";"0";31;0;0;67;0
"18068";"0";58;0;1;45;0
"18070";"0";17;0;0;39;0
"18079";"0";5;0;0;54;2
"18080";"0";22;0;0;64;1
"18084";"0";0;0;0;53;1
"18087";"1";33;0;0;31,45;1
"18089";"1";33;0;0;27;0
"18097";"1";33;0;1;33;0
"18098";"1";33;0;1;25;0
"18101";"1";33;0;1;30,5;0
"18103";"1";33;0;1;39;0
"18104";"1";33;0;0;68;2
"18105";"1";33;0;1;61,2;0
"18107";"1";33;0;0;27,9;0
"18110";"1";33;0;0;35;1
"18113";"1";33;0;0;35,11;1
"18114";"1";33;0;0;67,2;1
"18115";"1";33;0;0;39;1
"18118";"1";33;0;0;34;1
"18122";"1";33;1;0;38,4;0
"18123";"1";33;0;0;58;0
"18124";"1";33;0;0;50,67;0
"18128";"1";33;0;1;59;1
"18130";"1";33;0;0;29;0
"18135";"1";19;0;0;58;0
